,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Size,Product safety
364,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light gray,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
365,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Midnight blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
366,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Midnight blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
367,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark gray,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
368,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark gray,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
369,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
370,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
371,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
372,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
373,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Black,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
374,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Black,Skinny fit,Pocket lining: Cotton 100%,,
375,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
376,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
377,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
378,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
379,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
380,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,,
381,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light gray,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
382,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Light gray,Skinny fit,Pocket lining: Cotton 100%,,
383,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Midnight blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
384,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Midnight blue,Skinny fit,Pocket lining: Cotton 100%,,
385,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark gray,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
386,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
387,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
388,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
389,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
390,0720504001,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,001,Dark blue,Skinny fit,Pocket lining: Cotton 100%,,
391,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,Pocket lining: Polyester 100%,,
392,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
393,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Polyester 100%,,
394,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
395,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,Pocket lining: Polyester 100%,,
396,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
397,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,Pocket lining: Polyester 100%,,
398,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
399,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,Pocket lining: Polyester 100%,,
400,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
401,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,Pocket lining: Polyester 100%,,
402,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
403,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Polyester 100%,,
404,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
405,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,Pocket lining: Polyester 100%,,
406,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
407,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,Pocket lining: Polyester 100%,,
408,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,"Cotton 80%, Polyester 19%, Elastane 1%",,
409,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
410,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,Pocket lining: Cotton 100%,,
411,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
412,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
413,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
414,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
415,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
416,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,,
417,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
418,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,Pocket lining: Cotton 100%,,
419,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
420,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,Pocket lining: Cotton 100%,,
421,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
422,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
423,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
424,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,Pocket lining: Cotton 100%,,
425,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
426,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,Pocket lining: Cotton 100%,,
427,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
428,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,Pocket lining: Cotton 100%,,
429,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
430,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
431,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
432,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
433,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
434,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,,
435,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
436,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,Pocket lining: Cotton 100%,,
437,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
438,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,Pocket lining: Cotton 100%,,
439,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
440,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
441,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
442,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,Pocket lining: Cotton 100%,,
443,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,"Cotton 90%, Polyester 8%, Elastane 2%",,
444,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,Pocket lining: Cotton 100%,,
445,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
446,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
447,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
448,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
449,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
450,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
451,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
452,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
453,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
454,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
455,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
456,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
457,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
458,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
459,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
460,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
461,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 188cm/6'2"" and wears a size 31/32",
462,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%","The model is 188cm/6'2"" and wears a size 31/32",
463,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
464,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Black,Skinny fit,Pocket lining: Cotton 100%,,
465,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
466,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark denim blue,Skinny fit,Pocket lining: Cotton 100%,,
467,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
468,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
469,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
470,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,,
471,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
472,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Light gray,Skinny fit,Pocket lining: Cotton 100%,,
473,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
474,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Midnight blue,Skinny fit,Pocket lining: Cotton 100%,,
475,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
476,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
477,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
478,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
479,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,"Shell: Cotton 88%, Polyester 11%, Elastane 1%",,
480,0720504008,men_jeans_skinny,Skinny Jeans,$ 24.99,2021-06-01 08:57:37,0720504,008,Dark blue,Skinny fit,Pocket lining: Cotton 100%,,
481,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
482,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
483,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
484,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Dark gray,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
485,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
486,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
487,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
488,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Black,Skinny fit,Pocket lining: Cotton 100%,,
489,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
490,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Denim blue,Skinny fit,Pocket lining: Cotton 100%,,
491,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
492,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Dark gray,Skinny fit,Pocket lining: Cotton 100%,,
493,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Black,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
494,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
495,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
496,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
497,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Light denim blue,Skinny fit,"Pocket lining: Polyester 63%, Cotton 37%",,
498,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%",,
499,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Black,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
500,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
501,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Dark gray,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
502,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Dark gray,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
503,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Light denim blue,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31/32",
504,0985159001,,Skinny Jeans,$ 19.99,2021-06-01 08:57:37,0985159,001,Light denim blue,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31/32",
505,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Light denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
506,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Light denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
507,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
508,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Light denim blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
509,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,White,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
510,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Light blue,Skinny fit,"Cotton 73%, Polyester 26%, Elastane 1%",,
511,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Black,Skinny fit,"Shell: Cotton 99%, Elastane 1%","The model is 187cm/6'2"" and wears a size 31",
512,0868115001,men_jeans_skinny,Skinny Cropped Jeans,$ 29.99,2021-06-01 08:57:37,0868115,001,Black,Skinny fit,Pocket lining: Cotton 100%,"The model is 187cm/6'2"" and wears a size 31",
